"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"modelo 2 - complejo - random walker.nlogo"
"complex_experiment_100"
"09/23/2024 10:38:20:394 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"1","5103","17","5"
"1","5104","17","5"
"1","5105","17","5"
"1","5106","17","5"
"1","5107","17","5"
"1","5108","17","5"
"1","5109","17","5"
"1","5110","17","5"
"1","5111","17","5"
"1","5112","17","5"
"1","5113","17","5"
"1","5114","17","5"
"1","5115","17","5"
"1","5116","17","5"
"1","5117","16","5"
"1","5118","16","5"
"1","5119","16","5"
"1","5120","16","5"
"1","5121","17","5"
"1","5122","17","5"
"1","5123","17","5"
"1","5124","17","5"
"1","5125","17","5"
"1","5126","17","5"
"1","5127","17","5"
"1","5128","17","5"
"1","5129","17","5"
"1","5130","16","5"
"1","5131","16","5"
"1","5132","16","5"
"1","5133","16","5"
"1","5134","16","5"
"1","5135","16","5"
"1","5136","16","5"
"1","5137","16","5"
"1","5138","16","5"
"1","5139","16","5"
"1","5140","16","5"
"1","5141","16","5"
"1","5142","16","5"
"1","5143","16","5"
"1","5144","16","5"
"1","5145","16","5"
"1","5146","16","5"
"1","5147","16","5"
"1","5148","16","5"
"1","5149","15","5"
"1","5150","15","5"
"1","5151","15","5"
"1","5152","15","5"
"1","5153","15","5"
"1","5154","15","5"
"1","5155","15","5"
"1","5156","15","5"
"1","5157","15","5"
"1","5158","15","5"
"1","5159","15","5"
"1","5160","15","4"
"1","5161","15","5"
"1","5162","15","5"
"1","5163","15","5"
"1","5164","15","5"
"1","5165","15","5"
"1","5166","15","5"
"1","5167","15","5"
"1","5168","15","5"
"1","5169","15","5"
"1","5170","14","5"
"1","5171","14","5"
"1","5172","14","4"
"1","5173","14","4"
"1","5174","14","4"
"1","5175","14","5"
"1","5176","14","4"
"1","5177","14","4"
"1","5178","14","4"
"1","5179","14","5"
"1","5180","14","5"
"1","5181","14","5"
"1","5182","14","5"
"1","5183","14","5"
"1","5184","14","5"
"1","5185","14","5"
"1","5186","14","5"
"1","5187","14","6"
"1","5188","14","6"
"1","5189","13","6"
"1","5190","14","6"
"1","5191","13","6"
"1","5192","13","6"
"1","5193","13","6"
"1","5194","13","5"
"1","5195","13","5"
"1","5196","13","5"
"1","5197","14","6"
"1","5198","14","6"
"1","5199","14","5"
"1","5200","14","5"
"1","5201","14","6"
"1","5202","14","6"
"1","5203","14","6"
"1","5204","14","6"
"1","5205","14","6"
"1","5206","14","6"
"1","5207","14","6"
"1","5208","14","6"
"1","5209","15","6"
"1","5210","15","6"
"1","5211","15","6"
"1","5212","15","6"
"1","5213","15","6"
"1","5214","15","6"
"1","5215","15","6"
"1","5216","15","6"
"1","5217","15","6"
"1","5218","15","6"
"1","5219","15","6"
"1","5220","15","6"
"1","5221","15","6"
"1","5222","15","6"
"1","5223","14","6"
"1","5224","14","6"
"1","5225","14","6"
"1","5226","14","6"
"1","5227","14","6"
"1","5228","14","6"
"1","5229","14","6"
"1","5230","14","6"
"1","5231","14","6"
"1","5232","14","6"
"1","5233","14","6"
"1","5234","14","6"
"1","5235","13","6"
"1","5236","13","5"
"1","5237","13","5"
"1","5238","14","5"
"1","5239","13","5"
"1","5240","13","5"
"1","5241","13","5"
"1","5242","13","5"
"1","5243","13","5"
"1","5244","13","5"
"1","5245","13","5"
"1","5246","13","4"
"1","5247","13","4"
"1","5248","13","4"
"1","5249","13","5"
"1","5250","13","5"
"1","5251","13","5"
"1","5252","13","5"
"1","5253","13","5"
"1","5254","13","5"
"1","5255","13","5"
"1","5256","13","5"
"1","5257","13","5"
"1","5258","13","5"
"1","5259","13","5"
"1","5260","13","5"
"1","5261","12","6"
"1","5262","12","6"
"1","5263","12","6"
"1","5264","12","6"
"1","5265","12","6"
"1","5266","12","6"
"1","5267","12","6"
"1","5268","12","6"
"1","5269","12","6"
"1","5270","12","6"
"1","5271","12","6"
"1","5272","12","6"
"1","5273","12","6"
"1","5274","12","6"
"1","5275","12","6"
"1","5276","12","6"
"1","5277","12","6"
"1","5278","12","6"
"1","5279","12","6"
"1","5280","12","6"
"1","5281","12","6"
"1","5282","12","6"
"1","5283","12","6"
"1","5284","12","6"
"1","5285","12","5"
"1","5286","12","5"
"1","5287","12","6"
"1","5288","12","6"
"1","5289","12","6"
"1","5290","12","6"
"1","5291","12","6"
"1","5292","12","6"
"1","5293","12","6"
"1","5294","12","6"
"1","5295","12","6"
"1","5296","12","6"
"1","5297","12","6"
"1","5298","12","7"
"1","5299","12","7"
"1","5300","13","7"
"1","5301","12","7"
"1","5302","12","7"
"1","5303","12","7"
"1","5304","12","7"
"1","5305","12","6"
"1","5306","12","6"
"1","5307","12","6"
"1","5308","12","7"
"1","5309","13","6"
"1","5310","13","6"
"1","5311","13","6"
"1","5312","13","6"
"1","5313","13","6"
"1","5314","13","6"
"1","5315","13","6"
"1","5316","14","7"
"1","5317","14","6"
"1","5318","14","6"
"1","5319","14","6"
"1","5320","14","6"
"1","5321","14","6"
"1","5322","14","6"
"1","5323","14","6"
"1","5324","13","6"
"1","5325","13","6"
"1","5326","14","6"
"1","5327","13","6"
"1","5328","14","6"
"1","5329","14","6"
"1","5330","14","6"
"1","5331","14","6"
"1","5332","14","6"
"1","5333","14","6"
"1","5334","14","6"
"1","5335","14","6"
"1","5336","14","6"
"1","5337","14","6"
"1","5338","13","5"
"1","5339","13","5"
"1","5340","13","5"
"1","5341","13","5"
"1","5342","13","5"
"1","5343","13","5"
"1","5344","12","5"
"1","5345","12","5"
"1","5346","12","5"
"1","5347","13","5"
"1","5348","13","5"
"1","5349","13","6"
"1","5350","13","6"
"1","5351","13","6"
"1","5352","13","6"
"1","5353","13","6"
"1","5354","13","6"
"1","5355","13","6"
"1","5356","13","6"
"1","5357","13","6"
"1","5358","14","6"
"1","5359","14","6"
"1","5360","13","6"
"1","5361","13","6"
"1","5362","14","6"
"1","5363","14","6"
"1","5364","14","6"
"1","5365","14","6"
"1","5366","14","6"
"1","5367","14","6"
"1","5368","14","6"
"1","5369","14","6"
"1","5370","13","6"
"1","5371","13","6"
"1","5372","13","6"
"1","5373","13","6"
"1","5374","13","6"
"1","5375","14","6"
"1","5376","14","6"
"1","5377","14","6"
"1","5378","14","6"
"1","5379","13","5"
"1","5380","13","5"
"1","5381","13","5"
"1","5382","13","5"
"1","5383","13","5"
"1","5384","13","5"
"1","5385","14","5"
"1","5386","13","5"
"1","5387","13","5"
"1","5388","13","5"
"1","5389","13","5"
"1","5390","13","5"
"1","5391","13","5"
"1","5392","13","5"
"1","5393","13","5"
"1","5394","13","5"
"1","5395","12","5"
"1","5396","12","5"
"1","5397","12","6"
"1","5398","12","6"
"1","5399","12","6"
"1","5400","12","6"
"1","5401","12","6"
"1","5402","12","6"
"1","5403","13","5"
"1","5404","13","5"
"1","5405","13","5"
"1","5406","13","5"
"1","5407","13","5"
"1","5408","12","6"
"1","5409","13","6"
"1","5410","12","6"
"1","5411","12","6"
"1","5412","12","5"
"1","5413","13","5"
"1","5414","13","6"
"1","5415","13","6"
"1","5416","12","6"
"1","5417","12","6"
"1","5418","12","6"
"1","5419","13","6"
"1","5420","13","6"
"1","5421","13","6"
"1","5422","13","6"
"1","5423","13","6"
"1","5424","13","6"
"1","5425","13","6"
"1","5426","13","6"
"1","5427","13","6"
"1","5428","13","6"
"1","5429","13","6"
"1","5430","13","6"
"1","5431","13","6"
"1","5432","13","5"
"1","5433","13","5"
"1","5434","13","5"
"1","5435","13","5"
"1","5436","13","5"
"1","5437","14","5"
"1","5438","14","5"
"1","5439","14","5"
"1","5440","14","5"
"1","5441","14","5"
"1","5442","14","5"
"1","5443","14","5"
"1","5444","14","5"
"1","5445","14","5"
"1","5446","15","5"
"1","5447","15","5"
"1","5448","15","5"
"1","5449","15","5"
"1","5450","15","5"
"1","5451","15","5"
"1","5452","15","5"
"1","5453","15","5"
"1","5454","15","5"
"1","5455","15","5"
"1","5456","15","5"
"1","5457","15","5"
"1","5458","15","5"
"1","5459","15","5"
"1","5460","15","5"
"1","5461","14","5"
"1","5462","14","5"
"1","5463","14","5"
"1","5464","14","5"
"1","5465","14","5"
"1","5466","14","5"
"1","5467","14","5"
"1","5468","14","5"
"1","5469","14","5"
"1","5470","14","5"
"1","5471","14","5"
"1","5472","14","5"
"1","5473","14","5"
"1","5474","14","5"
"1","5475","14","5"
"1","5476","14","5"
"1","5477","14","5"
"1","5478","14","5"
"1","5479","15","5"
"1","5480","15","4"
"1","5481","15","4"
"1","5482","14","4"
"1","5483","14","4"
"1","5484","14","4"
"1","5485","14","4"
"1","5486","14","4"
"1","5487","14","4"
"1","5488","14","4"
"1","5489","14","4"
"1","5490","14","4"
"1","5491","14","4"
"1","5492","14","4"
"1","5493","14","4"
"1","5494","14","4"
"1","5495","14","4"
"1","5496","14","4"
"1","5497","14","4"
"1","5498","14","4"
"1","5499","14","4"
"1","5500","14","4"
"1","5501","14","4"
"1","5502","14","3"
"1","5503","14","3"
"1","5504","13","3"
"1","5505","14","3"
"1","5506","14","3"
"1","5507","14","3"
"1","5508","14","4"
"1","5509","14","4"
"1","5510","14","4"
"1","5511","14","4"
"1","5512","14","4"
"1","5513","14","4"
"1","5514","14","4"
"1","5515","14","4"
"1","5516","14","4"
"1","5517","14","4"
"1","5518","14","4"
"1","5519","14","3"
"1","5520","14","3"
"1","5521","14","4"
"1","5522","14","4"
"1","5523","14","4"
"1","5524","14","4"
"1","5525","14","4"
"1","5526","14","4"
"1","5527","14","4"
"1","5528","14","4"
"1","5529","14","4"
"1","5530","14","4"
"1","5531","14","4"
"1","5532","14","5"
"1","5533","14","4"
"1","5534","14","4"
"1","5535","14","5"
"1","5536","14","5"
"1","5537","14","4"
"1","5538","14","4"
"1","5539","14","4"
"1","5540","14","4"
"1","5541","14","4"
"1","5542","14","4"
"1","5543","14","4"
"1","5544","14","4"
"1","5545","14","4"
"1","5546","14","4"
"1","5547","14","4"
"1","5548","14","4"
"1","5549","14","4"
"1","5550","14","4"
"1","5551","14","4"
"1","5552","14","4"
"1","5553","14","4"
"1","5554","14","4"
"1","5555","14","4"
"1","5556","14","4"
"1","5557","14","4"
"1","5558","14","4"
"1","5559","14","4"
"1","5560","14","4"
"1","5561","14","4"
"1","5562","14","4"
"1","5563","14","4"
"1","5564","14","4"
"1","5565","14","4"
"1","5566","14","4"
"1","5567","14","4"
"1","5568","14","5"
"1","5569","14","5"
"1","5570","14","5"
"1","5571","14","5"
"1","5572","14","5"
"1","5573","14","5"
"1","5574","14","5"
"1","5575","14","5"
"1","5576","14","5"
"1","5577","14","5"
"1","5578","14","4"
"1","5579","14","4"
"1","5580","14","4"
"1","5581","14","4"
"1","5582","14","5"
"1","5583","14","5"
"1","5584","13","5"
"1","5585","14","5"
"1","5586","14","5"
"1","5587","14","5"
"1","5588","14","5"
"1","5589","14","5"
"1","5590","14","5"
"1","5591","14","5"
"1","5592","14","5"
"1","5593","14","5"
"1","5594","14","5"
"1","5595","14","5"
"1","5596","14","5"
"1","5597","14","5"
"1","5598","14","5"
"1","5599","14","5"
"1","5600","15","5"
"1","5601","15","5"
"1","5602","14","5"
"1","5603","15","4"
"1","5604","15","5"
"1","5605","15","5"
"1","5606","14","5"
"1","5607","15","5"
"1","5608","15","5"
"1","5609","14","5"
"1","5610","14","5"
"1","5611","14","5"
"1","5612","15","5"
"1","5613","15","5"
"1","5614","14","5"
"1","5615","14","5"
"1","5616","15","5"
"1","5617","14","5"
"1","5618","14","5"
"1","5619","14","6"
"1","5620","14","6"
"1","5621","14","6"
"1","5622","14","6"
"1","5623","14","6"
"1","5624","14","6"
"1","5625","14","6"
"1","5626","14","6"
"1","5627","14","6"
"1","5628","14","5"
"1","5629","14","5"
"1","5630","14","5"
"1","5631","14","6"
"1","5632","14","6"
"1","5633","14","6"
"1","5634","14","6"
"1","5635","14","6"
"1","5636","14","6"
"1","5637","14","6"
"1","5638","14","6"
"1","5639","14","6"
"1","5640","14","6"
"1","5641","14","6"
"1","5642","14","6"
"1","5643","14","6"
"1","5644","14","6"
"1","5645","14","6"
"1","5646","14","6"
"1","5647","13","6"
"1","5648","14","6"
"1","5649","13","6"
"1","5650","13","6"
"1","5651","13","6"
"1","5652","13","6"
"1","5653","13","6"
"1","5654","13","6"
"1","5655","13","6"
"1","5656","13","6"
"1","5657","13","6"
"1","5658","13","6"
"1","5659","13","6"
"1","5660","13","6"
"1","5661","13","6"
"1","5662","13","6"
"1","5663","13","6"
"1","5664","13","6"
"1","5665","13","6"
"1","5666","13","6"
"1","5667","13","6"
"1","5668","13","6"
"1","5669","13","5"
"1","5670","12","5"
"1","5671","13","5"
"1","5672","13","5"
"1","5673","13","6"
"1","5674","13","6"
"1","5675","13","6"
"1","5676","13","6"
"1","5677","13","6"
"1","5678","13","6"
"1","5679","13","6"
"1","5680","13","6"
"1","5681","13","6"
"1","5682","13","6"
"1","5683","13","6"
"1","5684","13","6"
"1","5685","13","6"
"1","5686","13","6"
"1","5687","13","6"
"1","5688","13","6"
"1","5689","13","6"
"1","5690","13","7"
"1","5691","13","6"
"1","5692","13","7"
"1","5693","13","7"
"1","5694","13","7"
"1","5695","13","7"
"1","5696","13","7"
"1","5697","14","6"
"1","5698","14","6"
"1","5699","14","6"
"1","5700","14","6"
"1","5701","14","6"
"1","5702","14","6"
"1","5703","14","6"
"1","5704","14","5"
"1","5705","14","5"
"1","5706","14","5"
"1","5707","13","5"
"1","5708","13","5"
"1","5709","13","5"
"1","5710","13","5"
"1","5711","13","5"
"1","5712","13","5"
"1","5713","13","5"
"1","5714","13","5"
"1","5715","13","5"
"1","5716","13","5"
"1","5717","13","5"
"1","5718","13","5"
"1","5719","13","5"
"1","5720","13","5"
"1","5721","13","5"
"1","5722","13","5"
"1","5723","13","5"
"1","5724","12","5"
"1","5725","12","5"
"1","5726","12","5"
"1","5727","12","5"
"1","5728","12","5"
"1","5729","13","5"
"1","5730","12","5"
"1","5731","12","5"
"1","5732","12","5"
"1","5733","12","4"
"1","5734","12","5"
"1","5735","12","5"
"1","5736","13","4"
"1","5737","12","5"
"1","5738","12","5"
"1","5739","13","5"
"1","5740","12","5"
"1","5741","12","4"
"1","5742","12","4"
"1","5743","12","4"
"1","5744","12","4"
"1","5745","12","4"
"1","5746","12","4"
"1","5747","12","4"
"1","5748","12","4"
"1","5749","12","4"
"1","5750","12","4"
"1","5751","13","5"
"1","5752","13","5"
"1","5753","13","5"
"1","5754","12","5"
"1","5755","12","5"
"1","5756","12","5"
"1","5757","12","5"
"1","5758","12","5"
"1","5759","12","5"
"1","5760","12","5"
"1","5761","12","5"
"1","5762","12","5"
"1","5763","13","5"
"1","5764","13","5"
"1","5765","13","5"
"1","5766","13","5"
"1","5767","13","6"
"1","5768","13","6"
"1","5769","12","6"
"1","5770","12","6"
"1","5771","12","6"
"1","5772","12","6"
"1","5773","12","6"
"1","5774","12","6"
"1","5775","12","5"
"1","5776","12","5"
"1","5777","12","6"
"1","5778","12","5"
"1","5779","12","5"
"1","5780","12","6"
"1","5781","12","6"
"1","5782","12","6"
"1","5783","12","6"
"1","5784","12","6"
"1","5785","12","6"
"1","5786","12","6"
"1","5787","12","6"
"1","5788","12","6"
"1","5789","11","5"
"1","5790","11","6"
"1","5791","11","6"
"1","5792","11","6"
"1","5793","11","6"
"1","5794","11","6"
"1","5795","11","7"
"1","5796","11","6"
"1","5797","11","6"
"1","5798","11","6"
"1","5799","11","7"
"1","5800","11","6"
"1","5801","11","7"
"1","5802","11","7"
"1","5803","11","7"
"1","5804","11","7"
"1","5805","11","7"
"1","5806","11","7"
"1","5807","11","7"
"1","5808","11","7"
"1","5809","11","7"
"1","5810","11","7"
"1","5811","11","7"
"1","5812","11","7"
"1","5813","11","7"
"1","5814","11","7"
"1","5815","11","7"
"1","5816","11","7"
"1","5817","11","7"
"1","5818","11","8"
"1","5819","11","8"
"1","5820","11","7"
"1","5821","11","8"
"1","5822","11","8"
"1","5823","11","8"
"1","5824","11","8"
"1","5825","11","8"
"1","5826","11","8"
"1","5827","11","8"
"1","5828","12","8"
"1","5829","12","8"
"1","5830","11","8"
"1","5831","12","8"
"1","5832","12","8"
"1","5833","12","8"
"1","5834","12","8"
"1","5835","11","8"
"1","5836","11","8"
"1","5837","11","8"
"1","5838","11","8"
"1","5839","11","8"
"1","5840","11","8"
"1","5841","11","8"
"1","5842","11","8"
"1","5843","11","7"
"1","5844","11","8"
"1","5845","11","8"
"1","5846","11","8"
"1","5847","11","8"
"1","5848","11","8"
"1","5849","11","8"
"1","5850","11","8"
"1","5851","11","8"
"1","5852","11","8"
"1","5853","11","8"
"1","5854","11","8"
"1","5855","11","9"
"1","5856","11","9"
"1","5857","11","9"
"1","5858","11","9"
"1","5859","11","9"
"1","5860","12","9"
"1","5861","11","9"
"1","5862","12","9"
"1","5863","12","9"
"1","5864","12","9"
"1","5865","12","9"
"1","5866","12","9"
"1","5867","12","9"
"1","5868","12","9"
"1","5869","12","9"
"1","5870","12","9"
"1","5871","12","9"
"1","5872","12","9"
"1","5873","12","9"
"1","5874","12","9"
"1","5875","11","9"
"1","5876","11","9"
"1","5877","11","9"
"1","5878","11","9"
"1","5879","11","9"
"1","5880","11","9"
"1","5881","11","9"
"1","5882","11","9"
"1","5883","11","9"
"1","5884","11","9"
"1","5885","11","9"
"1","5886","11","9"
"1","5887","11","9"
"1","5888","11","9"
"1","5889","11","9"
"1","5890","11","9"
"1","5891","11","9"
"1","5892","11","9"
"1","5893","11","9"
"1","5894","11","9"
"1","5895","11","9"
"1","5896","11","9"
"1","5897","11","9"
"1","5898","11","9"
"1","5899","11","9"
"1","5900","12","9"
"1","5901","12","9"
"1","5902","12","9"
"1","5903","12","9"
"1","5904","12","8"
"1","5905","12","8"
"1","5906","11","8"
"1","5907","12","8"
"1","5908","12","8"
"1","5909","12","8"
"1","5910","12","8"
"1","5911","12","8"
"1","5912","12","8"
"1","5913","12","8"
"1","5914","11","8"
"1","5915","11","8"
"1","5916","11","8"
"1","5917","11","8"
"1","5918","11","8"
"1","5919","11","8"
"1","5920","11","8"
"1","5921","11","8"
"1","5922","11","8"
"1","5923","11","8"
"1","5924","11","8"
"1","5925","11","8"
"1","5926","11","8"
"1","5927","11","8"
"1","5928","11","8"
"1","5929","10","8"
"1","5930","11","8"
"1","5931","10","8"
"1","5932","10","8"
"1","5933","10","8"
"1","5934","11","8"
"1","5935","10","8"
"1","5936","11","8"
"1","5937","10","8"
"1","5938","11","8"
"1","5939","11","8"
"1","5940","11","8"
"1","5941","11","8"
"1","5942","11","9"
"1","5943","11","9"
"1","5944","11","9"
"1","5945","11","9"
"1","5946","11","9"
"1","5947","11","9"
"1","5948","10","9"
"1","5949","11","8"
"1","5950","10","8"
"1","5951","10","8"
"1","5952","10","8"
"1","5953","10","8"
"1","5954","10","9"
"1","5955","10","9"
"1","5956","10","9"
"1","5957","11","9"
"1","5958","10","9"
"1","5959","10","9"
"1","5960","10","9"
"1","5961","10","9"
"1","5962","10","9"
"1","5963","11","9"
"1","5964","11","9"
"1","5965","11","9"
"1","5966","11","9"
"1","5967","11","9"
"1","5968","11","9"
"1","5969","11","9"
"1","5970","11","9"
"1","5971","11","9"
"1","5972","11","9"
"1","5973","11","9"
"1","5974","11","9"
"1","5975","10","9"
"1","5976","10","9"
"1","5977","11","9"
"1","5978","11","9"
"1","5979","11","9"
"1","5980","11","9"
"1","5981","11","9"
"1","5982","10","9"
"1","5983","10","9"
"1","5984","10","9"
"1","5985","10","9"
"1","5986","10","9"
"1","5987","10","9"
"1","5988","10","9"
"1","5989","9","9"
"1","5990","9","9"
"1","5991","9","9"
"1","5992","9","9"
"1","5993","10","9"
"1","5994","10","9"
"1","5995","9","9"
"1","5996","9","9"
"1","5997","9","8"
"1","5998","9","8"
"1","5999","9","8"
"1","6000","9","8"
"1","6001","9","8"
"1","6002","9","8"
"1","6003","9","8"
"1","6004","9","8"
"1","6005","9","8"
"1","6006","9","8"
"1","6007","9","8"
"1","6008","9","8"
"1","6009","9","8"
"1","6010","10","8"
"1","6011","10","8"
"1","6012","10","8"
"1","6013","10","8"
"1","6014","9","8"
"1","6015","9","8"
"1","6016","9","8"
"1","6017","9","8"
"1","6018","9","8"
"1","6019","9","8"
"1","6020","10","8"
"1","6021","9","8"
"1","6022","10","9"
"1","6023","10","8"
"1","6024","10","8"
"1","6025","10","9"
"1","6026","10","9"
"1","6027","10","9"
"1","6028","10","9"
"1","6029","10","9"
"1","6030","10","9"
"1","6031","9","9"
"1","6032","9","9"
"1","6033","9","9"
"1","6034","9","9"
"1","6035","9","9"
"1","6036","9","8"
"1","6037","10","8"
"1","6038","10","8"
"1","6039","10","8"
"1","6040","10","8"
"1","6041","10","8"
"1","6042","10","9"
"1","6043","10","9"
"1","6044","10","9"
"1","6045","10","9"
"1","6046","10","9"
"1","6047","11","9"
"1","6048","11","9"
"1","6049","11","9"
"1","6050","11","10"
"1","6051","11","10"
"1","6052","11","10"
"1","6053","11","9"
"1","6054","12","9"
"1","6055","12","9"
"1","6056","11","9"
"1","6057","12","9"
"1","6058","11","10"
"1","6059","11","10"
"1","6060","11","9"
"1","6061","11","9"
"1","6062","11","9"
"1","6063","11","9"
"1","6064","11","10"
"1","6065","11","9"
"1","6066","11","10"
"1","6067","11","10"
"1","6068","11","10"
"1","6069","11","10"
"1","6070","11","10"
"1","6071","11","10"
"1","6072","12","10"
"1","6073","11","10"
"1","6074","12","10"
"1","6075","12","10"
"1","6076","12","10"
"1","6077","12","10"
"1","6078","12","10"
"1","6079","12","10"
"1","6080","13","10"
"1","6081","13","10"
"1","6082","13","10"
"1","6083","13","10"
"1","6084","13","10"
"1","6085","13","10"
"1","6086","13","10"
"1","6087","13","10"
"1","6088","14","10"
"1","6089","13","10"
"1","6090","14","10"
"1","6091","14","10"
"1","6092","14","9"
"1","6093","14","9"
"1","6094","14","10"
"1","6095","14","10"
"1","6096","14","10"
"1","6097","14","10"
"1","6098","14","10"
"1","6099","14","10"
"1","6100","14","10"
"1","6101","14","9"
"1","6102","14","9"
"1","6103","14","9"
"1","6104","14","9"
"1","6105","15","9"
"1","6106","15","9"
"1","6107","15","9"
"1","6108","15","9"
"1","6109","15","9"
"1","6110","15","9"
"1","6111","15","9"
"1","6112","15","9"
"1","6113","15","9"
"1","6114","15","9"
"1","6115","15","9"
"1","6116","15","10"
"1","6117","15","10"
"1","6118","14","10"
"1","6119","15","10"
"1","6120","14","9"
"1","6121","14","9"
"1","6122","14","9"
"1","6123","14","9"
"1","6124","14","10"
"1","6125","13","10"
"1","6126","13","10"
"1","6127","14","10"
"1","6128","14","10"
"1","6129","14","10"
"1","6130","14","10"
"1","6131","13","10"
"1","6132","13","10"
"1","6133","13","9"
"1","6134","13","9"
"1","6135","13","9"
"1","6136","13","9"
"1","6137","13","9"
"1","6138","13","9"
"1","6139","14","9"
"1","6140","14","9"
"1","6141","14","9"
"1","6142","14","9"
"1","6143","14","9"
"1","6144","14","9"
"1","6145","14","9"
"1","6146","14","9"
"1","6147","14","10"
"1","6148","14","10"
"1","6149","14","10"
"1","6150","14","10"
"1","6151","14","10"
"1","6152","14","10"
"1","6153","14","10"
"1","6154","14","10"
"1","6155","14","10"
"1","6156","14","10"
"1","6157","14","10"
"1","6158","14","10"
"1","6159","13","10"
"1","6160","13","10"
"1","6161","14","10"
"1","6162","14","10"
"1","6163","14","10"
"1","6164","14","10"
"1","6165","14","10"
"1","6166","14","10"
"1","6167","14","10"
"1","6168","13","10"
"1","6169","13","11"
"1","6170","13","11"
"1","6171","13","11"
"1","6172","13","11"
"1","6173","13","11"
"1","6174","13","11"
"1","6175","13","11"
"1","6176","13","11"
"1","6177","13","11"
"1","6178","13","11"
"1","6179","13","11"
"1","6180","13","10"
"1","6181","13","11"
"1","6182","13","11"
"1","6183","13","11"
"1","6184","13","11"
"1","6185","13","11"
"1","6186","13","11"
"1","6187","13","11"
"1","6188","13","11"
"1","6189","13","11"
"1","6190","13","11"
"1","6191","13","11"
"1","6192","13","11"
"1","6193","13","11"
"1","6194","13","11"
"1","6195","13","10"
"1","6196","13","10"
"1","6197","13","10"
"1","6198","13","10"
"1","6199","13","10"
"1","6200","13","10"
"1","6201","13","10"
"1","6202","13","10"
"1","6203","13","10"
"1","6204","13","10"
"1","6205","13","10"
"1","6206","13","10"
"1","6207","13","10"
"1","6208","13","10"
"1","6209","13","9"
"1","6210","13","10"
"1","6211","13","10"
"1","6212","13","10"
"1","6213","13","10"
"1","6214","13","10"
"1","6215","13","10"
"1","6216","13","10"
"1","6217","12","10"
"1","6218","12","10"
"1","6219","12","10"
"1","6220","12","10"
"1","6221","12","10"
"1","6222","12","9"
"1","6223","12","9"
"1","6224","12","9"
"1","6225","12","9"
"1","6226","12","9"
"1","6227","12","10"
"1","6228","12","10"
"1","6229","12","10"
"1","6230","12","10"
"1","6231","13","10"
"1","6232","13","10"
"1","6233","13","10"
"1","6234","13","10"
"1","6235","13","10"
"1","6236","12","10"
"1","6237","12","10"
"1","6238","12","10"
"1","6239","12","9"
"1","6240","12","9"
"1","6241","12","9"
"1","6242","12","9"
"1","6243","12","10"
"1","6244","12","9"
"1","6245","12","9"
"1","6246","12","9"
"1","6247","12","9"
"1","6248","12","9"
"1","6249","12","9"
"1","6250","12","9"
"1","6251","12","9"
"1","6252","11","9"
"1","6253","11","9"
"1","6254","11","9"
"1","6255","12","9"
"1","6256","12","9"
"1","6257","12","9"
"1","6258","12","10"
"1","6259","12","9"
"1","6260","12","10"
"1","6261","12","9"
"1","6262","12","9"
"1","6263","12","10"
"1","6264","12","9"
"1","6265","12","9"
"1","6266","12","10"
"1","6267","12","10"
"1","6268","12","10"
"1","6269","12","10"
"1","6270","12","10"
"1","6271","12","10"
"1","6272","12","10"
"1","6273","12","10"
"1","6274","12","10"
"1","6275","12","10"
"1","6276","12","10"
"1","6277","12","10"
"1","6278","12","10"
"1","6279","12","10"
"1","6280","12","10"
"1","6281","12","10"
"1","6282","12","10"
"1","6283","11","11"
"1","6284","12","11"
"1","6285","12","11"
"1","6286","12","11"
"1","6287","12","10"
"1","6288","12","10"
"1","6289","12","10"
"1","6290","12","10"
"1","6291","12","10"
"1","6292","12","11"
"1","6293","12","11"
"1","6294","12","11"
"1","6295","12","11"
"1","6296","12","10"
"1","6297","12","11"
"1","6298","12","11"
"1","6299","12","11"
"1","6300","11","11"
"1","6301","11","11"
"1","6302","11","11"
"1","6303","11","11"
"1","6304","11","11"
"1","6305","11","11"
"1","6306","11","11"
"1","6307","11","11"
"1","6308","11","11"
"1","6309","11","11"
"1","6310","11","11"
"1","6311","11","11"
"1","6312","11","11"
"1","6313","11","10"
"1","6314","11","10"
"1","6315","11","10"
"1","6316","11","10"
"1","6317","11","11"
"1","6318","11","11"
"1","6319","11","11"
"1","6320","11","11"
"1","6321","11","11"
"1","6322","11","11"
"1","6323","11","11"
"1","6324","11","11"
"1","6325","11","11"
"1","6326","11","11"
"1","6327","12","11"
"1","6328","11","11"
"1","6329","11","11"
"1","6330","11","12"
"1","6331","11","11"
"1","6332","12","11"
"1","6333","12","11"
"1","6334","12","11"
"1","6335","12","11"
"1","6336","12","11"
"1","6337","12","12"
"1","6338","12","12"
"1","6339","11","12"
"1","6340","11","12"
"1","6341","12","12"
"1","6342","12","12"
"1","6343","12","12"
"1","6344","12","12"
"1","6345","12","12"
"1","6346","12","12"
"1","6347","11","12"
"1","6348","11","12"
"1","6349","12","12"
"1","6350","12","12"
"1","6351","11","12"
"1","6352","11","13"
"1","6353","11","13"
"1","6354","11","13"
"1","6355","11","12"
"1","6356","11","12"
"1","6357","11","12"
"1","6358","10","12"
"1","6359","11","13"
"1","6360","10","13"
"1","6361","11","13"
"1","6362","11","13"
"1","6363","11","13"
"1","6364","11","13"
